latency,duration,type,marker_value,key,timestamp,marker_id
674.340739,0.000000,mousedown,NULL,0,1665021666.374000,57
676.483739,0.000000,mousedown,NULL,0,1665021668.517000,57
678.294739,0.000000,mousedown,NULL,0,1665021670.328000,57
679.145117,64.644027,phase_Video_+_valence_+_arousal+_dominance,34059,-1,1665021671.178378,58
679.191994,53.362183,video_element_v21,NULL,-1,1665021671.225255,59
732.554177,3.992398,question_element_valence,NULL,-1,1665021724.587438,60
735.169739,0.000000,mousedown,NULL,0,1665021727.203000,60
735.668739,0.000000,mousedown,NULL,0,1665021727.702000,60
736.546575,3.515810,question_element_arousal,NULL,-1,1665021728.579836,61
738.238739,0.000000,mousedown,NULL,0,1665021730.272000,61
739.274739,0.000000,mousedown,NULL,0,1665021731.308000,61
740.054572,3.734572,question_element_dominance,NULL,-1,1665021732.087833,62
742.840739,0.000000,mousedown,NULL,0,1665021734.874000,62
743.796956,0.000000,last_stimuli,2022-10-05T22:02:12.179000-04:00,-1,1665021735.830217,63
743.812582,0.000000,finish_running,2022-10-05T22:02:15.841000-04:00,-1,1665021735.845843,64
