latency,duration,type,marker_value,key,timestamp,marker_id
0.187817,0,published_date,2022-10-03T19:44:20.213870Z,-1,1664891968,1
0.187817,17.922056,sensor_check,TRUE,-1,1664891968,2
18.164465,8.115191,sound_check,TRUE,-1,1664891986,3
26.295282,49.165673,phase_Calibration_phase_1,34131,-1,1664891994,4
32.864576,15.002052,eyesopen_element_krvl,NULL,-1,1664892001,5
57.945454,15.008414,eyesclose_element_9igu,NULL,-1,1664892026,6
75.460955,10.228885,phase_Instructions_phase_1,34132,-1,1664892044,7
75.468768,0,text_element_e4tq,NULL,-1,1664892044,8
85.68984,5.780704,image_element_7app,NULL,-1,1664892054,9
91.478357,1.484765,image_element_rzo2,NULL,-1,1664892060,10
92.970935,2.422822,text_element_w1f0,NULL,-1,1664892061,11
95.409284,799.225765,phase_Stimuli_phase_1,34133,-1,1664892063,12
95.409284,0.796823,image_element_common,common,-1,1664892063,13
95.409284,797.752949,active_period,active_period,-1,1664892063,14
96.206107,1.31248,gap_element,auto_generated,-1,1664892064,15
97.526301,0.796324,image_element_rare,rare,-1,1664892066,16
97.995461,0,keydown,rare,32,1664892066,16
98.322625,1.773346,gap_element,auto_generated,-1,1664892066,17
100.095971,0.798224,image_element_common,common,-1,1664892068,18
100.894195,1.057452,gap_element,auto_generated,-1,1664892069,19
101.951647,0.798728,image_element_common,common,-1,1664892070,20
102.758188,0.828779,gap_element,auto_generated,-1,1664892071,21
103.586967,0.798532,image_element_rare,rare,-1,1664892072,22
104.065461,0,keydown,rare,32,1664892072,22
104.393313,1.1279,gap_element,auto_generated,-1,1664892072,23
105.521213,0.799045,image_element_common,common,-1,1664892074,24
106.320258,1.611121,gap_element,auto_generated,-1,1664892074,25
107.931379,0.805161,image_element_rare,rare,-1,1664892076,26
108.337461,0,keydown,rare,32,1664892076,26
108.73654,1.382839,gap_element,auto_generated,-1,1664892077,27
110.119379,0.805561,image_element_common,common,-1,1664892078,28
110.92494,1.86414,gap_element,auto_generated,-1,1664892079,29
112.78908,0.806459,image_element_common,common,-1,1664892081,30
113.595539,1.868158,gap_element,auto_generated,-1,1664892082,31
115.463697,0.80616,image_element_common,common,-1,1664892084,32
116.269857,1.179196,gap_element,auto_generated,-1,1664892084,33
117.456866,0.796648,image_element_common,common,-1,1664892086,34
118.253514,1.056583,gap_element,auto_generated,-1,1664892086,35
119.31801,0.799345,image_element_common,common,-1,1664892087,36
120.117355,1.517562,gap_element,auto_generated,-1,1664892088,37
121.634917,0.797847,image_element_common,common,-1,1664892090,38
122.432764,1.297493,gap_element,auto_generated,-1,1664892090,39
123.730257,0.805261,image_element_common,common,-1,1664892092,40
124.535518,1.343773,gap_element,auto_generated,-1,1664892093,41
125.879291,0.797847,image_element_common,common,-1,1664892094,42
126.684951,1.959719,gap_element,auto_generated,-1,1664892095,43
128.64467,0.804561,image_element_rare,rare,-1,1664892097,44
129.060461,0,keydown,rare,32,1664892097,44
129.449231,1.439725,gap_element,auto_generated,-1,1664892097,45
130.896769,0.794427,image_element_common,common,-1,1664892099,46
